   Time             I(L1)             Ibat              V(L1)             K2                K1                Vbat_U            Vbat            
 4.948000000E+004  0.000000000E+000 -1.349539269E-007 -6.530648938E-005  1.000000000E+000  0.000000000E+000 -6.409836881E-001  3.206409837E+002 
 4.949000000E+004  0.000000000E+000 -1.349816825E-007 -1.674177213E-005  1.000000000E+000  0.000000000E+000 -6.409836875E-001  3.206409837E+002 
 4.950000000E+004  0.000000000E+000 -1.349816825E-007 -6.530066139E-005  1.000000000E+000  0.000000000E+000 -6.409836869E-001  3.206409837E+002 
 4.951000000E+004  0.000000000E+000 -1.350094381E-007 -1.674759926E-005  1.000000000E+000  0.000000000E+000 -6.409836863E-001  3.206409837E+002 
 4.952000000E+004  0.000000000E+000 -1.350094381E-007 -6.529483477E-005  1.000000000E+000  0.000000000E+000 -6.409836857E-001  3.206409837E+002 
 4.953000000E+004  0.000000000E+000 -1.349816825E-007 -1.675342503E-005  1.000000000E+000  0.000000000E+000 -6.409836851E-001  3.206409837E+002 
 4.954000000E+004  0.000000000E+000 -1.349539269E-007 -6.528900957E-005  1.000000000E+000  0.000000000E+000 -6.409836845E-001  3.206409837E+002 
 4.955000000E+004  0.000000000E+000 -1.350094381E-007 -1.675924932E-005  1.000000000E+000  0.000000000E+000 -6.409836839E-001  3.206409837E+002 
 4.956000000E+004  0.000000000E+000 -1.349816825E-007 -6.528318585E-005  1.000000000E+000  0.000000000E+000 -6.409836833E-001  3.206409837E+002 
 4.957000000E+004  0.000000000E+000 -1.350094381E-007 -1.676507225E-005  1.000000000E+000  0.000000000E+000 -6.409836827E-001  3.206409837E+002 
 4.958000000E+004  0.000000000E+000 -1.349816825E-007 -6.527736349E-005  1.000000000E+000  0.000000000E+000 -6.409836821E-001  3.206409837E+002 
 4.959000000E+004  0.000000000E+000 -1.349539269E-007 -1.677089369E-005  1.000000000E+000  0.000000000E+000 -6.409836815E-001  3.206409837E+002 
 4.960000000E+004  0.000000000E+000 -1.349539269E-007 -6.527154261E-005  1.000000000E+000  0.000000000E+000 -6.409836809E-001  3.206409837E+002 
 4.961000000E+004  0.000000000E+000 -1.349816825E-007 -1.677671378E-005  1.000000000E+000  0.000000000E+000 -6.409836803E-001  3.206409837E+002 
 4.962000000E+004  0.000000000E+000 -1.349539269E-007 -6.526572298E-005  1.000000000E+000  0.000000000E+000 -6.409836797E-001  3.206409837E+002 
 4.963000000E+004  0.000000000E+000 -1.350371936E-007 -1.678253255E-005  1.000000000E+000  0.000000000E+000 -6.409836791E-001  3.206409837E+002 
 4.964000000E+004  0.000000000E+000 -1.349816825E-007 -6.525990483E-005  1.000000000E+000  0.000000000E+000 -6.409836785E-001  3.206409837E+002 
 4.965000000E+004  0.000000000E+000 -1.350094381E-007 -1.678834991E-005  1.000000000E+000  0.000000000E+000 -6.409836779E-001  3.206409837E+002 
 4.966000000E+004  0.000000000E+000 -1.349816825E-007 -6.525408799E-005  1.000000000E+000  0.000000000E+000 -6.409836773E-001  3.206409837E+002 
 4.967000000E+004  0.000000000E+000 -1.349816825E-007 -1.679416590E-005  1.000000000E+000  0.000000000E+000 -6.409836767E-001  3.206409837E+002 
 4.968000000E+004  0.000000000E+000 -1.349816825E-007 -6.524827262E-005  1.000000000E+000  0.000000000E+000 -6.409836761E-001  3.206409837E+002 
 4.969000000E+004  0.000000000E+000 -1.349816825E-007 -1.679998036E-005  1.000000000E+000  0.000000000E+000 -6.409836755E-001  3.206409837E+002 
 4.970000000E+004  0.000000000E+000 -1.349539269E-007 -6.524245873E-005  1.000000000E+000  0.000000000E+000 -6.409836749E-001  3.206409837E+002 
 4.971000000E+004  0.000000000E+000 -1.349816825E-007 -1.680579345E-005  1.000000000E+000  0.000000000E+000 -6.409836743E-001  3.206409837E+002 
 4.972000000E+004  0.000000000E+000 -1.349261713E-007 -6.523664615E-005  1.000000000E+000  0.000000000E+000 -6.409836737E-001  3.206409837E+002 
 4.973000000E+004  0.000000000E+000 -1.350094381E-007 -1.681160518E-005  1.000000000E+000  0.000000000E+000 -6.409836731E-001  3.206409837E+002 
 4.974000000E+004  0.000000000E+000 -1.349539269E-007 -6.523083499E-005  1.000000000E+000  0.000000000E+000 -6.409836725E-001  3.206409837E+002 
 4.975000000E+004  0.000000000E+000 -1.349261713E-007 -1.681741554E-005  1.000000000E+000  0.000000000E+000 -6.409836719E-001  3.206409837E+002 
 4.976000000E+004  0.000000000E+000 -1.349816825E-007 -6.522502514E-005  1.000000000E+000  0.000000000E+000 -6.409836713E-001  3.206409837E+002 
 4.977000000E+004  0.000000000E+000 -1.349816825E-007 -1.682322454E-005  1.000000000E+000  0.000000000E+000 -6.409836707E-001  3.206409837E+002 
 4.978000000E+004  0.000000000E+000 -1.349816825E-007 -6.521921676E-005  1.000000000E+000  0.000000000E+000 -6.409836701E-001  3.206409837E+002 
 4.979000000E+004  0.000000000E+000 -1.349539269E-007 -1.682903206E-005  1.000000000E+000  0.000000000E+000 -6.409836695E-001  3.206409837E+002 
 4.980000000E+004  0.000000000E+000 -1.349816825E-007 -6.521340964E-005  1.000000000E+000  0.000000000E+000 -6.409836689E-001  3.206409837E+002 
 4.981000000E+004  0.000000000E+000 -1.350371936E-007 -1.683483833E-005  1.000000000E+000  0.000000000E+000 -6.409836683E-001  3.206409837E+002 
 4.982000000E+004  0.000000000E+000 -1.349539269E-007 -6.520760400E-005  1.000000000E+000  0.000000000E+000 -6.409836677E-001  3.206409837E+002 
 4.983000000E+004  0.000000000E+000 -1.349539269E-007 -1.684064313E-005  1.000000000E+000  0.000000000E+000 -6.409836671E-001  3.206409837E+002 
 4.984000000E+004  0.000000000E+000 -1.349539269E-007 -6.520179977E-005  1.000000000E+000  0.000000000E+000 -6.409836665E-001  3.206409837E+002 
 4.985000000E+004  0.000000000E+000 -1.350094381E-007 -1.684644656E-005  1.000000000E+000  0.000000000E+000 -6.409836659E-001  3.206409837E+002 
 4.986000000E+004  0.000000000E+000 -1.349539269E-007 -6.519599691E-005  1.000000000E+000  0.000000000E+000 -6.409836653E-001  3.206409837E+002 
 4.987000000E+004  0.000000000E+000 -1.350094381E-007 -1.685224851E-005  1.000000000E+000  0.000000000E+000 -6.409836647E-001  3.206409837E+002 
 4.988000000E+004  0.000000000E+000 -1.350094381E-007 -6.519019547E-005  1.000000000E+000  0.000000000E+000 -6.409836641E-001  3.206409837E+002 
 4.989000000E+004  0.000000000E+000 -1.350094381E-007 -1.685804921E-005  1.000000000E+000  0.000000000E+000 -6.409836635E-001  3.206409837E+002 
 4.990000000E+004  0.000000000E+000 -1.349539269E-007 -6.518439534E-005  1.000000000E+000  0.000000000E+000 -6.409836629E-001  3.206409837E+002 
 4.991000000E+004  0.000000000E+000 -1.349816825E-007 -1.686384849E-005  1.000000000E+000  0.000000000E+000 -6.409836623E-001  3.206409837E+002 
 4.992000000E+004  0.000000000E+000 -1.349816825E-007 -6.517859663E-005  1.000000000E+000  0.000000000E+000 -6.409836617E-001  3.206409837E+002 
 4.993000000E+004  0.000000000E+000 -1.349816825E-007 -1.686964634E-005  1.000000000E+000  0.000000000E+000 -6.409836611E-001  3.206409837E+002 
 4.994000000E+004  0.000000000E+000 -1.350371936E-007 -6.517279928E-005  1.000000000E+000  0.000000000E+000 -6.409836605E-001  3.206409837E+002 
 4.995000000E+004  0.000000000E+000 -1.349816825E-007 -1.687544284E-005  1.000000000E+000  0.000000000E+000 -6.409836599E-001  3.206409837E+002 
 4.996000000E+004  0.000000000E+000 -1.350094381E-007 -6.516700341E-005  1.000000000E+000  0.000000000E+000 -6.409836593E-001  3.206409837E+002 
 4.997000000E+004  0.000000000E+000 -1.350094381E-007 -1.688123791E-005  1.000000000E+000  0.000000000E+000 -6.409836587E-001  3.206409837E+002 
 4.998000000E+004  0.000000000E+000 -1.349261713E-007 -6.516120885E-005  1.000000000E+000  0.000000000E+000 -6.409836581E-001  3.206409837E+002 
 4.999000000E+004  0.000000000E+000 -1.349816825E-007 -1.688703162E-005  1.000000000E+000  0.000000000E+000 -6.409836575E-001  3.206409837E+002 
 5.000000000E+004  0.000000000E+000 -1.350094381E-007 -6.515541571E-005  1.000000000E+000  0.000000000E+000 -6.409836569E-001  3.206409837E+002 
 5.001000000E+004  0.000000000E+000 -1.350371936E-007 -1.689282385E-005  1.000000000E+000  0.000000000E+000 -6.409836563E-001  3.206409837E+002 
 5.002000000E+004  0.000000000E+000 -1.350094381E-007 -6.514962405E-005  1.000000000E+000  0.000000000E+000 -6.409836557E-001  3.206409837E+002 
 5.003000000E+004  0.000000000E+000 -1.350094381E-007 -1.689861466E-005  1.000000000E+000  0.000000000E+000 -6.409836551E-001  3.206409837E+002 
 5.004000000E+004  0.000000000E+000 -1.349816825E-007 -6.514383381E-005  1.000000000E+000  0.000000000E+000 -6.409836545E-001  3.206409837E+002 
 5.005000000E+004  0.000000000E+000 -1.349816825E-007 -1.690440411E-005  1.000000000E+000  0.000000000E+000 -6.409836539E-001  3.206409837E+002 
 5.006000000E+004  0.000000000E+000 -1.349539269E-007 -6.513804487E-005  1.000000000E+000  0.000000000E+000 -6.409836533E-001  3.206409837E+002 
 5.007000000E+004  0.000000000E+000 -1.350094381E-007 -1.691019219E-005  1.000000000E+000  0.000000000E+000 -6.409836527E-001  3.206409837E+002 
 5.008000000E+004  0.000000000E+000 -1.349539269E-007 -6.513225730E-005  1.000000000E+000  0.000000000E+000 -6.409836521E-001  3.206409837E+002 
 5.009000000E+004  0.000000000E+000 -1.350094381E-007 -1.691597890E-005  1.000000000E+000  0.000000000E+000 -6.409836515E-001  3.206409837E+002 
 5.010000000E+004  0.000000000E+000 -1.349816825E-007 -6.512647121E-005  1.000000000E+000  0.000000000E+000 -6.409836509E-001  3.206409837E+002 
 5.011000000E+004  0.000000000E+000 -1.350094381E-007 -1.692176420E-005  1.000000000E+000  0.000000000E+000 -6.409836503E-001  3.206409836E+002 
 5.012000000E+004  0.000000000E+000 -1.350371936E-007 -6.512068637E-005  1.000000000E+000  0.000000000E+000 -6.409836497E-001  3.206409836E+002 
 5.013000000E+004  0.000000000E+000 -1.349539269E-007 -1.692754819E-005  1.000000000E+000  0.000000000E+000 -6.409836491E-001  3.206409836E+002 
 5.014000000E+004  0.000000000E+000 -1.349816825E-007 -6.511490301E-005  1.000000000E+000  0.000000000E+000 -6.409836485E-001  3.206409836E+002 
 5.015000000E+004  0.000000000E+000 -1.349539269E-007 -1.693333064E-005  1.000000000E+000  0.000000000E+000 -6.409836479E-001  3.206409836E+002 
 5.016000000E+004  0.000000000E+000 -1.349816825E-007 -6.510912112E-005  1.000000000E+000  0.000000000E+000 -6.409836473E-001  3.206409836E+002 
 5.017000000E+004  0.000000000E+000 -1.350371936E-007 -1.693911179E-005  1.000000000E+000  0.000000000E+000 -6.409836467E-001  3.206409836E+002 
 5.018000000E+004  0.000000000E+000 -1.349816825E-007 -6.510334055E-005  1.000000000E+000  0.000000000E+000 -6.409836461E-001  3.206409836E+002 
 5.019000000E+004  0.000000000E+000 -1.349816825E-007 -1.694489146E-005  1.000000000E+000  0.000000000E+000 -6.409836455E-001  3.206409836E+002 
 5.020000000E+004  0.000000000E+000 -1.349816825E-007 -6.509756139E-005  1.000000000E+000  0.000000000E+000 -6.409836449E-001  3.206409836E+002 
 5.021000000E+004  0.000000000E+000 -1.349816825E-007 -1.695066982E-005  1.000000000E+000  0.000000000E+000 -6.409836443E-001  3.206409836E+002 
 5.022000000E+004  0.000000000E+000 -1.349539269E-007 -6.509178354E-005  1.000000000E+000  0.000000000E+000 -6.409836437E-001  3.206409836E+002 
 5.023000000E+004  0.000000000E+000 -1.350094381E-007 -1.695644681E-005  1.000000000E+000  0.000000000E+000 -6.409836431E-001  3.206409836E+002 
 5.024000000E+004  0.000000000E+000 -1.350094381E-007 -6.508600717E-005  1.000000000E+000  0.000000000E+000 -6.409836425E-001  3.206409836E+002 
 5.025000000E+004  0.000000000E+000 -1.350371936E-007 -1.696222239E-005  1.000000000E+000  0.000000000E+000 -6.409836419E-001  3.206409836E+002 
 5.026000000E+004  0.000000000E+000 -1.350094381E-007 -6.508023199E-005  1.000000000E+000  0.000000000E+000 -6.409836413E-001  3.206409836E+002 
 5.027000000E+004  0.000000000E+000 -1.350094381E-007 -1.696799671E-005  1.000000000E+000  0.000000000E+000 -6.409836407E-001  3.206409836E+002 
 5.028000000E+004  0.000000000E+000 -1.349539269E-007 -6.507445829E-005  1.000000000E+000  0.000000000E+000 -6.409836401E-001  3.206409836E+002 
 5.029000000E+004  0.000000000E+000 -1.349816825E-007 -1.697376950E-005  1.000000000E+000  0.000000000E+000 -6.409836395E-001  3.206409836E+002 
 5.030000000E+004  0.000000000E+000 -1.350094381E-007 -6.506868607E-005  1.000000000E+000  0.000000000E+000 -6.409836389E-001  3.206409836E+002 
 5.031000000E+004  0.000000000E+000 -1.349539269E-007 -1.697954099E-005  1.000000000E+000  0.000000000E+000 -6.409836383E-001  3.206409836E+002 
 5.032000000E+004  0.000000000E+000 -1.349539269E-007 -6.506291510E-005  1.000000000E+000  0.000000000E+000 -6.409836377E-001  3.206409836E+002 
 5.033000000E+004  0.000000000E+000 -1.350371936E-007 -1.698531105E-005  1.000000000E+000  0.000000000E+000 -6.409836371E-001  3.206409836E+002 
 5.034000000E+004  0.000000000E+000 -1.349539269E-007 -6.505714560E-005  1.000000000E+000  0.000000000E+000 -6.409836365E-001  3.206409836E+002 
 5.035000000E+004  0.000000000E+000 -1.349816825E-007 -1.699107975E-005  1.000000000E+000  0.000000000E+000 -6.409836359E-001  3.206409836E+002 
 5.036000000E+004  0.000000000E+000 -1.350094381E-007 -6.505137748E-005  1.000000000E+000  0.000000000E+000 -6.409836353E-001  3.206409836E+002 
 5.037000000E+004  0.000000000E+000 -1.349816825E-007 -1.699684708E-005  1.000000000E+000  0.000000000E+000 -6.409836347E-001  3.206409836E+002 
 5.038000000E+004  0.000000000E+000 -1.349816825E-007 -6.504561071E-005  1.000000000E+000  0.000000000E+000 -6.409836341E-001  3.206409836E+002 
 5.039000000E+004  0.000000000E+000 -1.350094381E-007 -1.700261299E-005  1.000000000E+000  0.000000000E+000 -6.409836335E-001  3.206409836E+002 
 5.040000000E+004  0.000000000E+000 -1.350094381E-007 -6.503984525E-005  1.000000000E+000  0.000000000E+000 -6.409836329E-001  3.206409836E+002 
 5.041000000E+004  0.000000000E+000 -1.350371936E-007 -1.700837760E-005  1.000000000E+000  0.000000000E+000 -6.409836323E-001  3.206409836E+002 
 5.042000000E+004  0.000000000E+000 -1.349816825E-007 -6.503408127E-005  1.000000000E+000  0.000000000E+000 -6.409836317E-001  3.206409836E+002 
 5.043000000E+004  0.000000000E+000 -1.350094381E-007 -1.701414078E-005  1.000000000E+000  0.000000000E+000 -6.409836311E-001  3.206409836E+002 
 5.044000000E+004  0.000000000E+000 -1.349261713E-007 -6.502831866E-005  1.000000000E+000  0.000000000E+000 -6.409836305E-001  3.206409836E+002 
 5.045000000E+004  0.000000000E+000 -1.349816825E-007 -1.701990254E-005  1.000000000E+000  0.000000000E+000 -6.409836299E-001  3.206409836E+002 
 5.046000000E+004  0.000000000E+000 -1.349816825E-007 -6.502255741E-005  1.000000000E+000  0.000000000E+000 -6.409836293E-001  3.206409836E+002 
 5.047000000E+004  0.000000000E+000 -1.349539269E-007 -1.702566283E-005  1.000000000E+000  0.000000000E+000 -6.409836287E-001  3.206409836E+002 
 5.048000000E+004  0.000000000E+000 -1.349539269E-007 -6.501679769E-005  1.000000000E+000  0.000000000E+000 -6.409836281E-001  3.206409836E+002 
 5.049000000E+004  0.000000000E+000 -1.350094381E-007 -1.703142181E-005  1.000000000E+000  0.000000000E+000 -6.409836275E-001  3.206409836E+002 
 5.050000000E+004  0.000000000E+000 -1.349539269E-007 -6.501103928E-005  1.000000000E+000  0.000000000E+000 -6.409836269E-001  3.206409836E+002 
 5.051000000E+004  0.000000000E+000 -1.350094381E-007 -1.703717930E-005  1.000000000E+000  0.000000000E+000 -6.409836263E-001  3.206409836E+002 
 5.052000000E+004  0.000000000E+000 -1.349816825E-007 -6.500528229E-005  1.000000000E+000  0.000000000E+000 -6.409836257E-001  3.206409836E+002 
 5.053000000E+004  0.000000000E+000 -1.350371936E-007 -1.704293555E-005  1.000000000E+000  0.000000000E+000 -6.409836251E-001  3.206409836E+002 
 5.054000000E+004  0.000000000E+000 -1.350094381E-007 -6.499952656E-005  1.000000000E+000  0.000000000E+000 -6.409836245E-001  3.206409836E+002 
 5.055000000E+004  0.000000000E+000 -1.350094381E-007 -1.704869044E-005  1.000000000E+000  0.000000000E+000 -6.409836239E-001  3.206409836E+002 
 5.056000000E+004  0.000000000E+000 -1.349816825E-007 -6.499377230E-005  1.000000000E+000  0.000000000E+000 -6.409836233E-001  3.206409836E+002 
 5.057000000E+004  0.000000000E+000 -1.349816825E-007 -1.705444384E-005  1.000000000E+000  0.000000000E+000 -6.409836227E-001  3.206409836E+002 
 5.058000000E+004  0.000000000E+000 -1.349261713E-007 -6.498801935E-005  1.000000000E+000  0.000000000E+000 -6.409836221E-001  3.206409836E+002 
 5.059000000E+004  0.000000000E+000 -1.350094381E-007 -1.706019600E-005  1.000000000E+000  0.000000000E+000 -6.409836215E-001  3.206409836E+002 
 5.060000000E+004  0.000000000E+000 -1.349261713E-007 -6.498226782E-005  1.000000000E+000  0.000000000E+000 -6.409836209E-001  3.206409836E+002 
 5.061000000E+004  0.000000000E+000 -1.349816825E-007 -1.706594662E-005  1.000000000E+000  0.000000000E+000 -6.409836203E-001  3.206409836E+002 
 5.062000000E+004  0.000000000E+000 -1.350094381E-007 -6.497651776E-005  1.000000000E+000  0.000000000E+000 -6.409836197E-001  3.206409836E+002 
 5.063000000E+004  0.000000000E+000 -1.349816825E-007 -1.707169588E-005  1.000000000E+000  0.000000000E+000 -6.409836191E-001  3.206409836E+002 
 5.064000000E+004  0.000000000E+000 -1.349816825E-007 -6.497076902E-005  1.000000000E+000  0.000000000E+000 -6.409836185E-001  3.206409836E+002 
 5.065000000E+004  0.000000000E+000 -1.349816825E-007 -1.707744377E-005  1.000000000E+000  0.000000000E+000 -6.409836179E-001  3.206409836E+002 
 5.066000000E+004  0.000000000E+000 -1.349816825E-007 -6.496502169E-005  1.000000000E+000  0.000000000E+000 -6.409836173E-001  3.206409836E+002 
 5.067000000E+004  0.000000000E+000 -1.350094381E-007 -1.708319030E-005  1.000000000E+000  0.000000000E+000 -6.409836167E-001  3.206409836E+002 
 5.068000000E+004  0.000000000E+000 -1.349816825E-007 -6.495927568E-005  1.000000000E+000  0.000000000E+000 -6.409836161E-001  3.206409836E+002 
 5.069000000E+004  0.000000000E+000 -1.350094381E-007 -1.708893552E-005  1.000000000E+000  0.000000000E+000 -6.409836155E-001  3.206409836E+002 
 5.070000000E+004  0.000000000E+000 -1.349816825E-007 -6.495353097E-005  1.000000000E+000  0.000000000E+000 -6.409836149E-001  3.206409836E+002 
 5.071000000E+004  0.000000000E+000 -1.349816825E-007 -1.709467938E-005  1.000000000E+000  0.000000000E+000 -6.409836143E-001  3.206409836E+002 
 5.072000000E+004  0.000000000E+000 -1.349539269E-007 -6.494778762E-005  1.000000000E+000  0.000000000E+000 -6.409836137E-001  3.206409836E+002 
 5.073000000E+004  0.000000000E+000 -1.349816825E-007 -1.710042181E-005  1.000000000E+000  0.000000000E+000 -6.409836131E-001  3.206409836E+002 
 5.074000000E+004  0.000000000E+000 -1.349816825E-007 -6.494204575E-005  1.000000000E+000  0.000000000E+000 -6.409836125E-001  3.206409836E+002 
 5.075000000E+004  0.000000000E+000 -1.349816825E-007 -1.710616289E-005  1.000000000E+000  0.000000000E+000 -6.409836119E-001  3.206409836E+002 
 5.076000000E+004  0.000000000E+000 -1.349816825E-007 -6.493630525E-005  1.000000000E+000  0.000000000E+000 -6.409836113E-001  3.206409836E+002 
 5.077000000E+004  0.000000000E+000 -1.349816825E-007 -1.711190254E-005  1.000000000E+000  0.000000000E+000 -6.409836107E-001  3.206409836E+002 
 5.078000000E+004  0.000000000E+000 -1.349816825E-007 -6.493056617E-005  1.000000000E+000  0.000000000E+000 -6.409836101E-001  3.206409836E+002 
 5.079000000E+004  0.000000000E+000 -1.349816825E-007 -1.711764071E-005  1.000000000E+000  0.000000000E+000 -6.409836095E-001  3.206409836E+002 
 5.080000000E+004  0.000000000E+000 -1.349261713E-007 -6.492482851E-005  1.000000000E+000  0.000000000E+000 -6.409836089E-001  3.206409836E+002 
 5.081000000E+004  0.000000000E+000 -1.350094381E-007 -1.712337763E-005  1.000000000E+000  0.000000000E+000 -6.409836083E-001  3.206409836E+002 
 5.082000000E+004  0.000000000E+000 -1.349539269E-007 -6.491909215E-005  1.000000000E+000  0.000000000E+000 -6.409836077E-001  3.206409836E+002 
 5.083000000E+004  0.000000000E+000 -1.349816825E-007 -1.712911308E-005  1.000000000E+000  0.000000000E+000 -6.409836071E-001  3.206409836E+002 
 5.084000000E+004  0.000000000E+000 -1.349816825E-007 -6.491335722E-005  1.000000000E+000  0.000000000E+000 -6.409836065E-001  3.206409836E+002 
 5.085000000E+004  0.000000000E+000 -1.350094381E-007 -1.713484727E-005  1.000000000E+000  0.000000000E+000 -6.409836059E-001  3.206409836E+002 
 5.086000000E+004  0.000000000E+000 -1.349539269E-007 -6.490762354E-005  1.000000000E+000  0.000000000E+000 -6.409836053E-001  3.206409836E+002 
 5.087000000E+004  0.000000000E+000 -1.350094381E-007 -1.714058010E-005  1.000000000E+000  0.000000000E+000 -6.409836047E-001  3.206409836E+002 
 5.088000000E+004  0.000000000E+000 -1.349816825E-007 -6.490189134E-005  1.000000000E+000  0.000000000E+000 -6.409836041E-001  3.206409836E+002 
 5.089000000E+004  0.000000000E+000 -1.350094381E-007 -1.714631145E-005  1.000000000E+000  0.000000000E+000 -6.409836035E-001  3.206409836E+002 
 5.090000000E+004  0.000000000E+000 -1.349816825E-007 -6.489616044E-005  1.000000000E+000  0.000000000E+000 -6.409836029E-001  3.206409836E+002 
 5.091000000E+004  0.000000000E+000 -1.349816825E-007 -1.715204155E-005  1.000000000E+000  0.000000000E+000 -6.409836023E-001  3.206409836E+002 
 5.092000000E+004  0.000000000E+000 -1.350094381E-007 -6.489043096E-005  1.000000000E+000  0.000000000E+000 -6.409836017E-001  3.206409836E+002 
 5.093000000E+004  0.000000000E+000 -1.349816825E-007 -1.715777012E-005  1.000000000E+000  0.000000000E+000 -6.409836011E-001  3.206409836E+002 
 5.094000000E+004  0.000000000E+000 -1.349261713E-007 -6.488470297E-005  1.000000000E+000  0.000000000E+000 -6.409836005E-001  3.206409836E+002 
 5.095000000E+004  0.000000000E+000 -1.349816825E-007 -1.716349732E-005  1.000000000E+000  0.000000000E+000 -6.409835999E-001  3.206409836E+002 
 5.096000000E+004  0.000000000E+000 -1.349539269E-007 -6.487897627E-005  1.000000000E+000  0.000000000E+000 -6.409835993E-001  3.206409836E+002 
 5.097000000E+004  0.000000000E+000 -1.349816825E-007 -1.716922310E-005  1.000000000E+000  0.000000000E+000 -6.409835987E-001  3.206409836E+002 
 5.098000000E+004  0.000000000E+000 -1.349816825E-007 -6.487325106E-005  1.000000000E+000  0.000000000E+000 -6.409835981E-001  3.206409836E+002 
 5.099000000E+004  0.000000000E+000 -1.349816825E-007 -1.717494757E-005  1.000000000E+000  0.000000000E+000 -6.409835975E-001  3.206409836E+002 
 5.100000000E+004  0.000000000E+000 -1.350094381E-007 -6.486752704E-005  1.000000000E+000  0.000000000E+000 -6.409835969E-001  3.206409836E+002 
 5.101000000E+004  0.000000000E+000 -1.349816825E-007 -1.718067074E-005  1.000000000E+000  0.000000000E+000 -6.409835963E-001  3.206409836E+002 
 5.102000000E+004  0.000000000E+000 -1.349539269E-007 -6.486180450E-005  1.000000000E+000  0.000000000E+000 -6.409835957E-001  3.206409836E+002 
 5.103000000E+004  0.000000000E+000 -1.349539269E-007 -1.718639243E-005  1.000000000E+000  0.000000000E+000 -6.409835951E-001  3.206409836E+002 
 5.104000000E+004  0.000000000E+000 -1.350094381E-007 -6.485608333E-005  1.000000000E+000  0.000000000E+000 -6.409835945E-001  3.206409836E+002 
 5.105000000E+004  0.000000000E+000 -1.350371936E-007 -1.719211281E-005  1.000000000E+000  0.000000000E+000 -6.409835939E-001  3.206409836E+002 
 5.106000000E+004  0.000000000E+000 -1.349539269E-007 -6.485036351E-005  1.000000000E+000  0.000000000E+000 -6.409835933E-001  3.206409836E+002 
 5.107000000E+004  0.000000000E+000 -1.350094381E-007 -1.719783177E-005  1.000000000E+000  0.000000000E+000 -6.409835927E-001  3.206409836E+002 
 5.108000000E+004  0.000000000E+000 -1.349539269E-007 -6.484464512E-005  1.000000000E+000  0.000000000E+000 -6.409835921E-001  3.206409836E+002 
 5.109000000E+004  0.000000000E+000 -1.349816825E-007 -1.720354936E-005  1.000000000E+000  0.000000000E+000 -6.409835915E-001  3.206409836E+002 
 5.110000000E+004  0.000000000E+000 -1.349816825E-007 -6.483892804E-005  1.000000000E+000  0.000000000E+000 -6.409835909E-001  3.206409836E+002 
 5.111000000E+004  0.000000000E+000 -1.349816825E-007 -1.720926554E-005  1.000000000E+000  0.000000000E+000 -6.409835903E-001  3.206409836E+002 
 5.112000000E+004  0.000000000E+000 -1.349816825E-007 -6.483321243E-005  1.000000000E+000  0.000000000E+000 -6.409835897E-001  3.206409836E+002 
 5.113000000E+004  0.000000000E+000 -1.350094381E-007 -1.721498040E-005  1.000000000E+000  0.000000000E+000 -6.409835891E-001  3.206409836E+002 
 5.114000000E+004  0.000000000E+000 -1.349816825E-007 -6.482749808E-005  1.000000000E+000  0.000000000E+000 -6.409835885E-001  3.206409836E+002 
 5.115000000E+004  0.000000000E+000 -1.350094381E-007 -1.722069385E-005  1.000000000E+000  0.000000000E+000 -6.409835879E-001  3.206409836E+002 
 5.116000000E+004  0.000000000E+000 -1.349816825E-007 -6.482178520E-005  1.000000000E+000  0.000000000E+000 -6.409835873E-001  3.206409836E+002 
 5.117000000E+004  0.000000000E+000 -1.350094381E-007 -1.722640593E-005  1.000000000E+000  0.000000000E+000 -6.409835867E-001  3.206409836E+002 
 5.118000000E+004  0.000000000E+000 -1.349539269E-007 -6.481607363E-005  1.000000000E+000  0.000000000E+000 -6.409835861E-001  3.206409836E+002 
 5.119000000E+004  0.000000000E+000 -1.349816825E-007 -1.723211670E-005  1.000000000E+000  0.000000000E+000 -6.409835855E-001  3.206409836E+002 
 5.120000000E+004  0.000000000E+000 -1.350094381E-007 -6.481036343E-005  1.000000000E+000  0.000000000E+000 -6.409835849E-001  3.206409836E+002 
 5.121000000E+004  0.000000000E+000 -1.350094381E-007 -1.723782606E-005  1.000000000E+000  0.000000000E+000 -6.409835843E-001  3.206409836E+002 
 5.122000000E+004  0.000000000E+000 -1.350094381E-007 -6.480465458E-005  1.000000000E+000  0.000000000E+000 -6.409835837E-001  3.206409836E+002 
 5.123000000E+004  0.000000000E+000 -1.349816825E-007 -1.724353410E-005  1.000000000E+000  0.000000000E+000 -6.409835831E-001  3.206409836E+002 
 5.124000000E+004  0.000000000E+000 -1.349539269E-007 -6.479894711E-005  1.000000000E+000  0.000000000E+000 -6.409835825E-001  3.206409836E+002 
 5.125000000E+004  0.000000000E+000 -1.350094381E-007 -1.724924067E-005  1.000000000E+000  0.000000000E+000 -6.409835819E-001  3.206409836E+002 
 5.126000000E+004  0.000000000E+000 -1.349816825E-007 -6.479324111E-005  1.000000000E+000  0.000000000E+000 -6.409835813E-001  3.206409836E+002 
 5.127000000E+004  0.000000000E+000 -1.350094381E-007 -1.725494593E-005  1.000000000E+000  0.000000000E+000 -6.409835807E-001  3.206409836E+002 
 5.128000000E+004  0.000000000E+000 -1.349816825E-007 -6.478753636E-005  1.000000000E+000  0.000000000E+000 -6.409835801E-001  3.206409836E+002 
